tweet_id,sentiment,content
1694330281,happiness,@Brokenromantic haha malamang as one of my chef.
1694330327,neutral,@carolinekan HAHA all because of chocolate? Always knew your heart was in your stomach. Wait till you try the truffles
1694330518,neutral,@MissShonah  Will certainly do that.
1694330738,happiness,@TferThomas Thank you!
1694330779,sadness,@Gjerninger Are you sure you want to know?  It's http://bit.ly/AUuAC - it makes me want to run. In other news: Happy Star Wars Day!
1694330984,neutral,Yooooooo!? What up mates?!
1694331193,neutral,Went to see Wolverine with the husband (who is off work today) - was pretty good
1694331249,happiness,@clumsy_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul
1694331254,neutral,@SarahWV  worse case scenario i'll take tomorrow am off. are you still up or you just woke up?
1694331283,neutral,interesting day. good overall
1694331335,happiness,just got Home from school!  it was fun ) oh btw its a music school.
1694331372,neutral,"@LewisBostock very much so  You know I am coming now on Thursday too right, are there door sales ??"
1694331484,happiness,@kayles yessss it does! YAY! told you it was awesome
1694331866,happiness,@LiesX xD send it!
1694345057,happiness,@juicebox07 i know how annoying that can be!  but theres a german saying'pleasant anticipation is the greatest pleasure'(own translation)
1694345120,neutral,@MrFloydNL  tis very useful indeed esp. for newbies like me!
1694345183,happiness,@ChrisKalydo Happy STAR WARS Day
1694345190,neutral,is downloading songs  http://plurk.com/p/rp8wx
1694345277,happiness,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones  trying to find more flower scents..
1694345361,neutral,"@simongrabowski Hi Simon, let me know when it's done"
1694345416,neutral,"Happy Star Wars Day. May the fourth be with you. Ahh, that ones an oldy but a goody"
1694345464,neutral,Twitter connected with FAcebook   http://twitter.com/paynetsystems &amp; http://tinyurl.com/dagmoq
1694345472,happiness,all time low mean so fucking much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing
1694345940,neutral,@brandiheyy hey !!!  whoa its really you.. anyways how does it feel living with Miley? it must be strange ... Twitter back ox
1694346017,neutral,Happy birthday.
1694346086,neutral,G'day @JohnathonBusack Thanx for following.
1694346172,happiness,"Weather is lovely, I'm headed home via supermarket. Planning to spend some quality time knitting tonight."
1694346303,happiness,Good morning friends. Happy May Bank Holiday.
1694346357,neutral,@Gamesbasement dear oh dear.....
1694346371,neutral,learning how to use twitter
1694346385,sadness,@emulley I missed you today...I know you must feel very tired. I will give you a massage tonight
1694346632,sadness,"@frogworth hey, have a great gig! We'll have to do exchange of tracks via ze emayal  I'm all lost in loops right now and still writing xx"
1694346654,happiness,Happy #juddday everyone!
1694346687,neutral,@EmperorNorton I'm going to watch it now
1694346726,happiness,I've got great expectations of tomorrow  It's gonna be awesome!! ? http://blip.fm/~5jf53
1694347053,happiness,playing with @elgg on a cool new website... hopefully ready very soon
1694347277,neutral,@salisburydowns I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it
1694347543,happiness,@susieblackmon I know what appeals to you with knitting! Believe me I KNOW!
1694347719,happiness,"@cindeelean I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)"
1694347754,happiness,@kenlee86 nice recolouring of your page  nobody is buying your anti-twittering words!! YOU LOVE IT!!!!
1694347805,neutral,@SinnamonS gotta play 'Off the Wall' first tho
1694347869,happiness,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
1694347981,happiness,"@joolzgirl oh no! u must get 1!!!lol mum still isnt convinced, and we have 3"
1694348035,neutral,"Good Morning  please check out our new site, tactik is a new training company based in Warsaw Poland ! www.tactik.eu all the best from us!"
1694348133,neutral,editing pictures
1694348167,neutral,@arpitnext Welcome
1694348300,happiness,@leeprovoost Thanks for the tip! It's our Company laptops so was aiming for another solution actually....
1694348417,happiness,Ha ha 1 point for the men
1694348427,neutral,@jazzt byeeeeeeeee watching new DH  X
1694348463,happiness,@keza34 sounds like my kinda day
1694348464,sadness,graandma's houseee  i havee too leave now! &lt;3
1694348466,happiness,@rafikakikukeko of couuuurse fika  i'll pray thes best for you then.
1694348542,happiness,@wiseleo  i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin' up my ego like that
1694348545,neutral,So.. finally finished setting up my @lars account. Will switch from @larsettrup during this week
1694348603,neutral,going to fill my tummy with something yummy  ~ brb (via @angelistic)
1694348660,neutral,wellity! i think ima gonna clean my room :| Gay. i need to read a good book. sense and sensibility here we come! BEAT THAT LILY  **
1694348890,happiness,updating my resume
1694348926,neutral,"@BILLinBCN So I guess if the couple sees its ceremony as valid, it is valid, the community be damned  ."
1694348940,happiness,"@journo_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days"
1694348961,neutral,This one brings back so many memories  Michael Penn &quot;This and that&quot; ? http://twt.fm/91035 #musicmonday
1694348980,happiness,@hannibals Great news! we got it by the balls
1694348992,neutral,@StampfliTurci Ah that would explain the italian colouring
1694348993,happiness,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them"
1694349019,happiness,I've just about made it all the way round the park jogging. Quite pleased for my 6th outing
1694349081,neutral,@brittany_shaw night babe
1694349381,sadness,"discovering kindred spirits on and off line, here and there."
1694349443,happiness,"@uhandbag I will  I enjoyed doing the peg bags, I've adapted the design for a tote bag  Bit cuter than I normally do"
1694349456,neutral,"Hello everybody!  I'm back on the job, back from the children camp (someone had to look after my sis' pupils)... and totally exhausted"
1694349712,neutral,"@ruoivietnam Thank a Chu?t ï¿½  Ch?c v?y quï¿½, hik, ch?c em ph?i ?i h?c 1 khï¿½a ph? c?p ki?n th?c c? khï¿½ g?p =.="
1694349877,happiness,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying."
1694363788,happiness,@annalisaceccato hey thanks mate your cool coz you watched it...
1694363831,neutral,@Snowgirl1972  think 2 to start off with but a house that can fit 4 - or we may go the whole hog and get 4.... not sure yet
1694363905,neutral,"@Techn1x fair enough. actually, you dont have to give me x-men.  mad max will do me fine"
1694363958,neutral,@fcharlton And you!
1694363999,happiness,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!"
1694364054,sadness,"@sophieveronica Ha-ha abbreviate it , so it's not so bulky"
1694364149,neutral,"@HellenBach indeed i have hellen, thought i better get a TOG name rather than use my company name"
1694364199,neutral,@7mesh thanks for following me  but who are you? hmmmm... twitter back !! ox
1694364234,happiness,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah
1694364337,neutral,Grey's 'Sweet Surrender'  http://tinyurl.com/d5mjyj
1694364339,happiness,@davorkapozgan CongratulationS. Great funky site! U did it waaw
1694364372,neutral,Watching h&amp;a! Got new photos for myy room  Waiting for Ulise to get home.
1694364407,neutral,is walking to tesco with rhiannon and hannah to hide all evidence of lastnight
1694364459,happiness,@HulantheHoly morning
1694364578,neutral,"possibly a carpenters number,topical."
1694364584,neutral,@lilmarshmellow  thanx
1694364764,neutral,eating organic jelly beans
1694364823,neutral,"@RythmIQ AZ's Finest Vol. 3...intro, how it lookn?????"
1694364924,happiness,@b_luca LOL!  I'm glad to see I'm not the only one out there!!!
1694365064,happiness,new phones just arrived in the office. not much else is gona get done today
1694365119,neutral,Going to learn the hoedown throwdown today.
1694365323,neutral,@FaithfulChosen I'm fine thx. Had 3 days off and took advantage of them -&gt; tired.  Waiting too see pics and read your blog.
1694365354,neutral,"Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do"
1694365498,neutral,@grcrssl 2ND BREAKFAST !? I want more food =/ LOL. Tweet me what breakfast you're having  LOOOOOOLDING'
1694365634,happiness,"had a great shot yesterday, editing pics now"
1694365651,happiness,@JennaMadison hehehehehe.....it play time now cutie!  lol lol
1694365697,neutral,@John1954Moi Brilliant  Thanks! Not sure what brownie points will get you though!
1694365828,happiness,"@Crimsonmuse i just saw this! im freakin' starving right now! i'm thinking peanut butter fudge ice cream...&amp; now steak, of course!"
1694365879,neutral,"@grentone Likewise. However, what was the comment about originally?"
1694365887,neutral,rock week @IdolNews i don't think danny's gonna go home this week  he's never been in the bottom three.. and he's a really good singer
1694365905,neutral,@e_diva as always  coffee? cookies?
1694365970,neutral,"just got up, couldn't sleep anymore i guess and im not really gonna go back to bed, im not really sleepy"
1694366003,happiness,well that rowing machine has paid off this week as i've lost 3lbs this week
1694366044,happiness,@betscrr finally a pic! cya in like 16 hrs haha
1694366049,neutral,@LucyKD hey Momma Cherri's site is still active: http://www.mommacherri.co.uk/ I'd love to go too one day
1694366131,neutral,LOL watching Big Bang Theory latest episode
1694366203,sadness,its the little things that I'll always cherish about you....
1694366455,happiness,@TessMorris i'm not worried -it's a great job!! Quite a nice way to spend the day
1694366481,neutral,@JofArnold  Going to try it now and report on the results
1694366494,happiness,@rainstopper have a lok at EF too! they are jummy
1694366728,happiness,We just hit 10000 views on myspace! Thanks everyone!
1694366735,happiness,@khanserai Thank you  and hope you are having a great day
1694366745,neutral,@siphotwit don't get impatient! for what? you have already sinned: strawberries with milk and sugar
1694366833,neutral,Getting more information on New Korean Fashion Wear
1694366865,neutral,@kyleandjackieo i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav
1694367011,neutral,back from the trip
1694367075,neutral,@thecatat7 hello there  ?
1694367164,happiness,@Punisher5643 You Got Twitter Yayy  xxx
1694367261,happiness,@FabMissK we need to be quicker if we're to keep our nerd streetcred! haha
1694367297,happiness,@sammythewizzy Oki! Great. All the best!
1694367316,happiness,is happy that tiff can't drop BIO so she can suffer with me  nyayhahahah!
1694367368,neutral,@darrenporter hehe...nice try
1694367494,neutral,Finished my Lunch
1694367599,neutral,Haha Ashley tisdale is on again
1694367612,neutral,Got back from a week of jamming in the French city of Meyrueis. Feel hella replenished
1694367644,happiness,@taylorswift13 oh great!  hope you'll have a blast there! ;)
1694367670,happiness,"@amandapalmer He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin."
1694381571,neutral,@ohthecake say hi to dan and katherine and zachy
1694381742,sadness,@saikatblogger Its WoW! effect  Thanks for the update.
1694381990,happiness,@taylorswift13 Hey Tay!! Plz can u write hey elin to me? Im sick and if u do it I feel better!
1694382017,happiness,"@Sazchik I'm in Devon this weekend! Cloudy, but dry."
